user_id,R,F,M,R_score,F_score,M_score,RFM,label
1004,5,1,78.5,0,0,0,000,流失用户
1005,3,3,143.0,0,1,0,010,一般保持用户
1006,4,2,610.0999999999999,0,1,1,011,重点保持用户
1008,6,1,289.5,0,0,1,001,高消费沉睡用户
1009,2,2,42.49999999999999,1,1,0,110,高潜力用户
1010,2,1,8.2,1,0,0,100,一般发展用户
1012,5,1,124.4,0,0,0,000,流失用户
1017,2,1,33.6,1,0,0,100,一般发展用户
1021,6,1,88.0,0,0,0,000,流失用户
1025,1,1,5.5,1,0,0,100,一般发展用户
1029,3,1,172.2,0,0,0,000,流失用户
1031,2,1,53.6,1,0,0,100,一般发展用户
1032,4,2,98.8,0,1,0,010,一般保持用户
1033,2,4,483.30000000000007,1,1,1,111,核心价值用户
1035,6,1,22.5,0,0,0,000,流失用户
1036,6,1,72.9,0,0,0,000,流失用户
1037,5,1,130.2,0,0,0,000,流失用户
1039,4,1,62.400000000000006,0,0,0,000,流失用户
1040,2,2,125.60000000000001,1,1,0,110,高潜力用户
1044,5,1,172.0,0,0,0,000,流失用户
1048,1,6,755.9000000000001,1,1,1,111,核心价值用户
1050,4,3,339.4,0,1,1,011,重点保持用户
1051,5,1,18.8,0,0,0,000,流失用户
1055,4,1,31.8,0,0,0,000,流失用户
1056,4,2,133.7,0,1,0,010,一般保持用户
1057,1,10,1106.1000000000001,1,1,1,111,核心价值用户
1058,3,2,360.9,0,1,1,011,重点保持用户
1059,2,1,302.4,1,0,1,101,高消费流失预警用户
1063,1,1,145.2,1,0,0,100,一般发展用户
1066,2,1,5.0,1,0,0,100,一般发展用户
1067,5,1,49.6,0,0,0,000,流失用户
1070,1,7,568.0999999999999,1,1,1,111,核心价值用户
1072,1,2,418.8,1,1,1,111,核心价值用户
1074,4,1,60.8,0,0,0,000,流失用户
1077,5,1,153.89999999999998,0,0,0,000,流失用户
1078,2,3,684.3,1,1,1,111,核心价值用户
1081,1,6,767.7,1,1,1,111,核心价值用户
1082,2,1,158.7,1,0,0,100,一般发展用户
1083,1,3,692.7,1,1,1,111,核心价值用户
1084,3,1,141.2,0,0,0,000,流失用户
1088,4,4,770.2,0,1,1,011,重点保持用户
1089,1,1,32.4,1,0,0,100,一般发展用户
1090,1,1,64.0,1,0,0,100,一般发展用户
1091,5,1,8.1,0,0,0,000,流失用户
1095,1,1,175.2,1,0,0,100,一般发展用户
1096,4,1,145.5,0,0,0,000,流失用户
1098,2,1,89.9,1,0,0,100,一般发展用户
1100,2,3,268.2,1,1,1,111,核心价值用户
1101,1,3,399.8,1,1,1,111,核心价值用户
1102,3,9,1212.1,0,1,1,011,重点保持用户
1109,3,2,110.7,0,1,0,010,一般保持用户
1111,5,1,234.60000000000002,0,0,1,001,高消费沉睡用户
1112,5,3,290.7,0,1,1,011,重点保持用户
1114,2,4,427.3,1,1,1,111,核心价值用户
1117,3,2,384.0,0,1,1,011,重点保持用户
1118,1,4,854.8,1,1,1,111,核心价值用户
1119,1,6,544.5,1,1,1,111,核心价值用户
1120,6,3,396.4,0,1,1,011,重点保持用户
1121,2,3,413.4,1,1,1,111,核心价值用户
1123,4,1,158.4,0,0,0,000,流失用户
1124,1,2,230.2,1,1,1,111,核心价值用户
1125,5,2,159.9,0,1,0,010,一般保持用户
1127,2,1,194.8,1,0,0,100,一般发展用户
1131,2,3,540.1,1,1,1,111,核心价值用户
1132,1,3,384.6,1,1,1,111,核心价值用户
1133,2,2,383.0,1,1,1,111,核心价值用户
1135,5,2,199.0,0,1,0,010,一般保持用户
1138,5,1,170.39999999999998,0,0,0,000,流失用户
1139,5,2,191.2,0,1,0,010,一般保持用户
1141,5,2,393.8,0,1,1,011,重点保持用户
1142,1,4,441.70000000000005,1,1,1,111,核心价值用户
1143,3,1,210.0,0,0,1,001,高消费沉睡用户
1144,6,1,148.0,0,0,0,000,流失用户
1145,2,3,277.5,1,1,1,111,核心价值用户
1146,5,1,75.6,0,0,0,000,流失用户
1148,1,4,449.90000000000003,1,1,1,111,核心价值用户
1149,1,5,711.3,1,1,1,111,核心价值用户
1153,2,2,117.7,1,1,0,110,高潜力用户
1155,3,1,112.6,0,0,0,000,流失用户
1156,1,8,951.4000000000001,1,1,1,111,核心价值用户
1158,1,2,125.30000000000001,1,1,0,110,高潜力用户
1160,1,4,659.5,1,1,1,111,核心价值用户
1163,1,1,8.3,1,0,0,100,一般发展用户
1165,2,1,99.89999999999999,1,0,0,100,一般发展用户
1168,1,2,433.20000000000005,1,1,1,111,核心价值用户
1169,5,1,71.0,0,0,0,000,流失用户
1170,2,1,244.20000000000002,1,0,1,101,高消费流失预警用户
1174,6,2,287.6,0,1,1,011,重点保持用户
1175,6,2,311.6,0,1,1,011,重点保持用户
1177,3,2,444.2,0,1,1,011,重点保持用户
1178,3,1,173.7,0,0,0,000,流失用户
1179,2,2,287.9,1,1,1,111,核心价值用户
1181,2,4,689.9,1,1,1,111,核心价值用户
1182,1,2,208.2,1,1,1,111,核心价值用户
1184,1,5,817.5,1,1,1,111,核心价值用户
1185,4,1,92.4,0,0,0,000,流失用户
1188,1,7,324.0,1,1,1,111,核心价值用户
1189,1,2,360.8,1,1,1,111,核心价值用户
1190,1,3,249.8,1,1,1,111,核心价值用户
1191,5,3,313.3,0,1,1,011,重点保持用户
1192,2,9,749.5,1,1,1,111,核心价值用户
1194,3,2,346.20000000000005,0,1,1,011,重点保持用户
1195,3,1,262.8,0,0,1,001,高消费沉睡用户
1196,1,1,263.4,1,0,1,101,高消费流失预警用户
1197,1,3,35.0,1,1,0,110,高潜力用户
1198,2,1,35.0,1,0,0,100,一般发展用户
1199,1,6,823.8000000000001,1,1,1,111,核心价值用户
1200,2,1,60.2,1,0,0,100,一般发展用户
1201,3,1,97.8,0,0,0,000,流失用户
1202,2,3,242.9,1,1,1,111,核心价值用户
1205,2,4,389.80000000000007,1,1,1,111,核心价值用户
1210,1,7,669.0,1,1,1,111,核心价值用户
1212,1,5,340.1,1,1,1,111,核心价值用户
1216,2,1,35.3,1,0,0,100,一般发展用户
1220,3,3,297.1,0,1,1,011,重点保持用户
1222,2,1,4.5,1,0,0,100,一般发展用户
1223,5,2,94.5,0,1,0,010,一般保持用户
1224,3,1,152.4,0,0,0,000,流失用户
1225,2,2,65.4,1,1,0,110,高潜力用户
1226,4,1,63.2,0,0,0,000,流失用户
1228,4,3,308.4,0,1,1,011,重点保持用户
1230,1,2,117.3,1,1,0,110,高潜力用户
1231,4,1,278.70000000000005,0,0,1,001,高消费沉睡用户
1233,1,3,589.2,1,1,1,111,核心价值用户
1235,2,1,50.2,1,0,0,100,一般发展用户
1236,1,10,1142.0,1,1,1,111,核心价值用户
1241,6,1,128.39999999999998,0,0,0,000,流失用户
1242,6,1,175.2,0,0,0,000,流失用户
1243,2,3,640.4,1,1,1,111,核心价值用户
1244,5,1,79.8,0,0,0,000,流失用户
1246,4,1,48.0,0,0,0,000,流失用户
1248,3,5,664.2,0,1,1,011,重点保持用户
1249,3,12,1636.1,0,1,1,011,重点保持用户
1250,6,1,96.5,0,0,0,000,流失用户
1252,1,2,324.5,1,1,1,111,核心价值用户
1253,3,2,424.2,0,1,1,011,重点保持用户
1254,6,3,209.5,0,1,1,011,重点保持用户
1255,5,2,398.6,0,1,1,011,重点保持用户
1256,2,2,311.2,1,1,1,111,核心价值用户
1258,3,1,19.2,0,0,0,000,流失用户
1260,2,3,741.5,1,1,1,111,核心价值用户
1261,1,2,47.0,1,1,0,110,高潜力用户
1263,1,2,159.5,1,1,0,110,高潜力用户
1264,1,2,88.39999999999999,1,1,0,110,高潜力用户
1266,5,1,62.4,0,0,0,000,流失用户
1269,1,7,490.6,1,1,1,111,核心价值用户
1270,3,1,150.60000000000002,0,0,0,000,流失用户
1271,5,3,153.0,0,1,0,010,一般保持用户
1273,5,1,98.8,0,0,0,000,流失用户
1274,5,1,111.0,0,0,0,000,流失用户
1276,1,1,130.4,1,0,0,100,一般发展用户
1278,4,3,436.09999999999997,0,1,1,011,重点保持用户
1280,4,1,8.0,0,0,0,000,流失用户
1281,2,3,315.2,1,1,1,111,核心价值用户
1282,2,1,177.89999999999998,1,0,0,100,一般发展用户
1284,2,1,70.4,1,0,0,100,一般发展用户
1286,3,1,230.10000000000002,0,0,1,001,高消费沉睡用户
1287,1,2,348.6,1,1,1,111,核心价值用户
1288,1,2,241.8,1,1,1,111,核心价值用户
1289,1,4,460.69999999999993,1,1,1,111,核心价值用户
1290,1,1,145.6,1,0,0,100,一般发展用户
1292,5,1,57.0,0,0,0,000,流失用户
1294,5,1,85.8,0,0,0,000,流失用户
1295,6,1,21.8,0,0,0,000,流失用户
1297,3,1,92.1,0,0,0,000,流失用户
1298,3,1,188.8,0,0,0,000,流失用户
1299,2,1,4.4,1,0,0,100,一般发展用户
1303,1,1,137.7,1,0,0,100,一般发展用户
1304,2,5,732.2,1,1,1,111,核心价值用户
1307,1,4,255.9,1,1,1,111,核心价值用户
1308,6,1,252.89999999999998,0,0,1,001,高消费沉睡用户
1309,1,2,518.4000000000001,1,1,1,111,核心价值用户
1310,5,2,157.0,0,1,0,010,一般保持用户
1311,4,2,476.40000000000003,0,1,1,011,重点保持用户
1312,4,2,557.6,0,1,1,011,重点保持用户
1313,3,1,65.2,0,0,0,000,流失用户
1314,2,1,156.2,1,0,0,100,一般发展用户
1316,2,2,96.6,1,1,0,110,高潜力用户
1318,1,1,147.6,1,0,0,100,一般发展用户
1319,2,1,79.0,1,0,0,100,一般发展用户
1320,2,3,395.09999999999997,1,1,1,111,核心价值用户
1321,2,3,157.7,1,1,0,110,高潜力用户
1324,6,1,157.2,0,0,0,000,流失用户
1325,3,1,29.5,0,0,0,000,流失用户
1327,4,1,100.4,0,0,0,000,流失用户
1329,2,2,291.70000000000005,1,1,1,111,核心价值用户
1330,2,1,77.2,1,0,0,100,一般发展用户
1335,2,9,738.8,1,1,1,111,核心价值用户
1336,3,1,69.6,0,0,0,000,流失用户
1339,5,1,27.2,0,0,0,000,流失用户
1340,1,1,342.8,1,0,1,101,高消费流失预警用户
1341,3,2,223.79999999999998,0,1,1,011,重点保持用户
1343,2,2,444.59999999999997,1,1,1,111,核心价值用户
1345,1,1,141.60000000000002,1,0,0,100,一般发展用户
1348,2,1,271.20000000000005,1,0,1,101,高消费流失预警用户
1349,3,2,372.1,0,1,1,011,重点保持用户
1351,4,4,541.6,0,1,1,011,重点保持用户
1352,1,1,290.4,1,0,1,101,高消费流失预警用户
1354,2,3,386.4,1,1,1,111,核心价值用户
1356,3,2,211.79999999999998,0,1,1,011,重点保持用户
1357,1,2,102.4,1,1,0,110,高潜力用户
1360,6,3,390.6,0,1,1,011,重点保持用户
1361,3,2,307.6,0,1,1,011,重点保持用户
1366,1,2,180.7,1,1,0,110,高潜力用户
1369,3,2,262.1,0,1,1,011,重点保持用户
1371,2,1,114.6,1,0,0,100,一般发展用户
1373,1,3,183.09999999999997,1,1,0,110,高潜力用户
1374,1,1,2.0,1,0,0,100,一般发展用户
1375,2,3,288.59999999999997,1,1,1,111,核心价值用户
1377,4,4,514.0999999999999,0,1,1,011,重点保持用户
1378,2,1,82.7,1,0,0,100,一般发展用户
1379,5,1,28.5,0,0,0,000,流失用户
1383,1,1,114.8,1,0,0,100,一般发展用户
1384,1,2,111.6,1,1,0,110,高潜力用户
1387,4,3,124.80000000000001,0,1,0,010,一般保持用户
1388,5,1,23.2,0,0,0,000,流失用户
1389,1,1,72.8,1,0,0,100,一般发展用户
1393,3,2,368.1,0,1,1,011,重点保持用户
1395,5,2,87.9,0,1,0,010,一般保持用户
1397,1,1,95.4,1,0,0,100,一般发展用户
1398,4,1,210.4,0,0,1,001,高消费沉睡用户
1399,6,1,71.8,0,0,0,000,流失用户
1400,2,4,903.0,1,1,1,111,核心价值用户
1402,5,2,153.1,0,1,0,010,一般保持用户
1403,4,1,51.2,0,0,0,000,流失用户
1405,5,1,176.0,0,0,0,000,流失用户
1409,2,3,207.4,1,1,0,110,高潜力用户
1411,2,2,131.6,1,1,0,110,高潜力用户
1413,1,2,385.2,1,1,1,111,核心价值用户
1414,2,1,121.0,1,0,0,100,一般发展用户
1415,2,3,229.7,1,1,1,111,核心价值用户
1416,3,2,82.69999999999999,0,1,0,010,一般保持用户
1418,2,3,365.8,1,1,1,111,核心价值用户
1421,2,6,772.0,1,1,1,111,核心价值用户
1423,2,1,192.8,1,0,0,100,一般发展用户
1425,2,1,290.8,1,0,1,101,高消费流失预警用户
1426,1,3,152.9,1,1,0,110,高潜力用户
1428,5,1,74.4,0,0,0,000,流失用户
1429,3,3,293.2,0,1,1,011,重点保持用户
1430,5,1,82.0,0,0,0,000,流失用户
1432,2,3,206.70000000000002,1,1,0,110,高潜力用户
1433,1,1,11.7,1,0,0,100,一般发展用户
1434,1,1,301.6,1,0,1,101,高消费流失预警用户
1435,6,1,75.5,0,0,0,000,流失用户
1437,1,1,56.4,1,0,0,100,一般发展用户
1439,5,2,326.2,0,1,1,011,重点保持用户
1440,1,1,196.0,1,0,0,100,一般发展用户
1441,2,1,212.4,1,0,1,101,高消费流失预警用户
1442,4,3,348.4,0,1,1,011,重点保持用户
1443,4,2,303.4,0,1,1,011,重点保持用户
1444,1,3,89.7,1,1,0,110,高潜力用户
1445,1,3,897.0,1,1,1,111,核心价值用户
1447,2,2,367.8,1,1,1,111,核心价值用户
1448,2,1,21.6,1,0,0,100,一般发展用户
1449,1,2,162.7,1,1,0,110,高潜力用户
1451,6,1,34.2,0,0,0,000,流失用户
1453,2,3,516.6,1,1,1,111,核心价值用户
1454,5,2,306.9,0,1,1,011,重点保持用户
1455,4,3,352.9,0,1,1,011,重点保持用户
1456,2,4,447.40000000000003,1,1,1,111,核心价值用户
1458,1,3,583.6,1,1,1,111,核心价值用户
1464,1,6,1235.5,1,1,1,111,核心价值用户
1466,1,1,35.4,1,0,0,100,一般发展用户
1469,6,1,273.2,0,0,1,001,高消费沉睡用户
1470,2,1,80.6,1,0,0,100,一般发展用户
1471,1,6,445.8,1,1,1,111,核心价值用户
1472,1,3,296.6,1,1,1,111,核心价值用户
1473,1,4,189.79999999999998,1,1,0,110,高潜力用户
1474,2,3,497.8,1,1,1,111,核心价值用户
1476,1,2,185.39999999999998,1,1,0,110,高潜力用户
1477,5,4,480.4,0,1,1,011,重点保持用户
1478,2,8,1267.8,1,1,1,111,核心价值用户
1479,4,2,282.2,0,1,1,011,重点保持用户
1480,2,1,120.30000000000001,1,0,0,100,一般发展用户
1481,2,1,67.5,1,0,0,100,一般发展用户
1482,4,1,213.60000000000002,0,0,1,001,高消费沉睡用户
1487,1,3,225.2,1,1,1,111,核心价值用户
1488,2,11,819.8,1,1,1,111,核心价值用户
1491,6,1,34.5,0,0,0,000,流失用户
1492,1,4,562.4000000000001,1,1,1,111,核心价值用户
1493,3,1,25.4,0,0,0,000,流失用户
1495,4,1,58.6,0,0,0,000,流失用户
1497,1,7,462.8,1,1,1,111,核心价值用户
1500,5,2,210.8,0,1,1,011,重点保持用户
1503,2,4,421.6,1,1,1,111,核心价值用户
1506,2,2,262.2,1,1,1,111,核心价值用户
1509,3,2,361.6,0,1,1,011,重点保持用户
1510,6,1,21.5,0,0,0,000,流失用户
1511,3,1,154.8,0,0,0,000,流失用户
1514,2,3,523.1,1,1,1,111,核心价值用户
1515,5,1,166.2,0,0,0,000,流失用户
1520,6,2,462.4,0,1,1,011,重点保持用户
1522,1,1,98.4,1,0,0,100,一般发展用户
1523,1,5,844.4,1,1,1,111,核心价值用户
1526,1,9,1551.7,1,1,1,111,核心价值用户
1529,3,3,277.4,0,1,1,011,重点保持用户
1531,1,4,297.1,1,1,1,111,核心价值用户
1532,2,1,78.1,1,0,0,100,一般发展用户
1533,3,2,245.3,0,1,1,011,重点保持用户
1536,1,7,1400.4,1,1,1,111,核心价值用户
1537,6,1,295.5,0,0,1,001,高消费沉睡用户
1538,3,2,130.1,0,1,0,010,一般保持用户
1539,2,1,36.4,1,0,0,100,一般发展用户
1542,2,2,356.7,1,1,1,111,核心价值用户
1543,1,3,164.4,1,1,0,110,高潜力用户
1544,1,1,267.29999999999995,1,0,1,101,高消费流失预警用户
1546,1,3,150.2,1,1,0,110,高潜力用户
1548,1,1,67.2,1,0,0,100,一般发展用户
1550,3,2,182.4,0,1,0,010,一般保持用户
1551,1,2,19.6,1,1,0,110,高潜力用户
1557,5,1,50.699999999999996,0,0,0,000,流失用户
1558,1,1,57.7,1,0,0,100,一般发展用户
1560,6,1,64.8,0,0,0,000,流失用户
1561,3,3,605.4,0,1,1,011,重点保持用户
1562,1,1,141.0,1,0,0,100,一般发展用户
1563,6,1,302.4,0,0,1,001,高消费沉睡用户
1566,4,2,330.3,0,1,1,011,重点保持用户
1567,2,2,502.5,1,1,1,111,核心价值用户
1570,4,2,286.1,0,1,1,011,重点保持用户
1572,6,2,110.4,0,1,0,010,一般保持用户
1574,4,1,225.0,0,0,1,001,高消费沉睡用户
1575,2,1,133.6,1,0,0,100,一般发展用户
1576,2,1,69.9,1,0,0,100,一般发展用户
1578,5,1,290.4,0,0,1,001,高消费沉睡用户
1581,3,1,13.9,0,0,0,000,流失用户
1583,6,2,382.7,0,1,1,011,重点保持用户
1584,2,1,75.8,1,0,0,100,一般发展用户
1585,1,4,403.3,1,1,1,111,核心价值用户
1591,1,4,549.0,1,1,1,111,核心价值用户
1592,6,1,197.2,0,0,0,000,流失用户
1597,2,5,974.7,1,1,1,111,核心价值用户
1598,2,3,419.29999999999995,1,1,1,111,核心价值用户
1601,6,1,62.2,0,0,0,000,流失用户
1607,1,3,213.39999999999998,1,1,1,111,核心价值用户
1609,2,1,103.2,1,0,0,100,一般发展用户
1610,3,1,161.2,0,0,0,000,流失用户
1612,2,2,256.7,1,1,1,111,核心价值用户
1620,1,2,99.4,1,1,0,110,高潜力用户
1622,1,2,518.8,1,1,1,111,核心价值用户
1625,5,2,135.3,0,1,0,010,一般保持用户
1626,2,8,1466.7,1,1,1,111,核心价值用户
1627,4,4,349.1,0,1,1,011,重点保持用户
1628,1,1,135.0,1,0,0,100,一般发展用户
1630,1,1,134.0,1,0,0,100,一般发展用户
1631,3,8,717.1,0,1,1,011,重点保持用户
1633,3,4,269.6,0,1,1,011,重点保持用户
1634,2,5,917.1,1,1,1,111,核心价值用户
1636,3,1,11.5,0,0,0,000,流失用户
1638,4,3,309.4,0,1,1,011,重点保持用户
1643,2,2,152.20000000000002,1,1,0,110,高潜力用户
1645,1,4,678.9,1,1,1,111,核心价值用户
1646,4,6,1032.8,0,1,1,011,重点保持用户
1647,6,1,58.7,0,0,0,000,流失用户
1650,5,1,144.8,0,0,0,000,流失用户
1652,4,1,75.9,0,0,0,000,流失用户
1654,2,4,632.2,1,1,1,111,核心价值用户
1656,5,1,148.2,0,0,0,000,流失用户
1658,4,1,271.20000000000005,0,0,1,001,高消费沉睡用户
1659,1,1,45.2,1,0,0,100,一般发展用户
1660,4,2,18.1,0,1,0,010,一般保持用户
1661,2,1,80.3,1,0,0,100,一般发展用户
1663,1,4,368.0,1,1,1,111,核心价值用户
1664,1,1,13.6,1,0,0,100,一般发展用户
1665,3,1,162.89999999999998,0,0,0,000,流失用户
1670,4,1,123.89999999999999,0,0,0,000,流失用户
1671,4,3,307.7,0,1,1,011,重点保持用户
1672,3,3,473.2,0,1,1,011,重点保持用户
1673,3,2,198.89999999999998,0,1,0,010,一般保持用户
1674,1,4,537.2,1,1,1,111,核心价值用户
1675,3,1,68.69999999999999,0,0,0,000,流失用户
1676,5,1,188.0,0,0,0,000,流失用户
1678,2,2,141.8,1,1,0,110,高潜力用户
1679,6,1,29.4,0,0,0,000,流失用户
1681,3,2,403.8,0,1,1,011,重点保持用户
1682,2,2,150.8,1,1,0,110,高潜力用户
1683,6,1,98.2,0,0,0,000,流失用户
1684,5,1,7.9,0,0,0,000,流失用户
1686,1,10,1118.8999999999999,1,1,1,111,核心价值用户
1687,2,2,242.79999999999998,1,1,1,111,核心价值用户
1688,1,1,295.5,1,0,1,101,高消费流失预警用户
1689,2,3,147.8,1,1,0,110,高潜力用户
1691,5,1,142.2,0,0,0,000,流失用户
1692,3,2,293.09999999999997,0,1,1,011,重点保持用户
1694,5,1,146.8,0,0,0,000,流失用户
1696,2,5,421.0,1,1,1,111,核心价值用户
1697,4,2,212.39999999999998,0,1,1,011,重点保持用户
1702,5,1,167.2,0,0,0,000,流失用户
1707,4,2,216.7,0,1,1,011,重点保持用户
1708,1,2,186.09999999999997,1,1,0,110,高潜力用户
1709,4,1,310.0,0,0,1,001,高消费沉睡用户
1710,2,7,934.6,1,1,1,111,核心价值用户
1712,6,1,4.5,0,0,0,000,流失用户
1713,3,1,93.6,0,0,0,000,流失用户
1714,1,2,75.2,1,1,0,110,高潜力用户
1716,5,1,16.7,0,0,0,000,流失用户
1719,6,1,23.2,0,0,0,000,流失用户
1721,2,2,167.2,1,1,0,110,高潜力用户
1724,6,3,147.3,0,1,0,010,一般保持用户
1730,2,3,303.29999999999995,1,1,1,111,核心价值用户
1733,4,1,228.0,0,0,1,001,高消费沉睡用户
1734,6,1,43.2,0,0,0,000,流失用户
1743,3,1,53.6,0,0,0,000,流失用户
1745,6,1,328.8,0,0,1,001,高消费沉睡用户
1746,4,2,246.4,0,1,1,011,重点保持用户
1751,2,1,323.2,1,0,1,101,高消费流失预警用户
1752,3,4,801.3,0,1,1,011,重点保持用户
1756,2,6,613.7,1,1,1,111,核心价值用户
1757,1,2,121.2,1,1,0,110,高潜力用户
1758,4,1,3.9000000000000004,0,0,0,000,流失用户
1759,4,1,79.5,0,0,0,000,流失用户
1761,2,4,548.4,1,1,1,111,核心价值用户
1766,1,9,1115.8,1,1,1,111,核心价值用户
1770,5,3,332.40000000000003,0,1,1,011,重点保持用户
1772,2,1,268.8,1,0,1,101,高消费流失预警用户
1773,4,1,26.099999999999998,0,0,0,000,流失用户
1774,1,2,337.0,1,1,1,111,核心价值用户
1775,1,2,370.4,1,1,1,111,核心价值用户
1778,6,1,91.2,0,0,0,000,流失用户
1779,2,3,311.0,1,1,1,111,核心价值用户
1780,6,1,88.0,0,0,0,000,流失用户
1783,3,1,54.8,0,0,0,000,流失用户
1784,3,2,333.9,0,1,1,011,重点保持用户
1787,2,5,1236.0,1,1,1,111,核心价值用户
1790,1,1,202.5,1,0,0,100,一般发展用户
1792,2,1,143.39999999999998,1,0,0,100,一般发展用户
1793,2,2,199.4,1,1,0,110,高潜力用户
1794,4,1,398.0,0,0,1,001,高消费沉睡用户
1795,4,1,13.7,0,0,0,000,流失用户
1798,5,1,3.6,0,0,0,000,流失用户
1801,6,1,43.5,0,0,0,000,流失用户
1802,1,1,12.8,1,0,0,100,一般发展用户
1804,5,1,131.10000000000002,0,0,0,000,流失用户
1807,6,2,246.60000000000002,0,1,1,011,重点保持用户
1808,4,1,9.3,0,0,0,000,流失用户
1809,2,8,628.3,1,1,1,111,核心价值用户
1811,1,3,151.9,1,1,0,110,高潜力用户
1813,2,3,210.10000000000002,1,1,1,111,核心价值用户
1815,3,3,496.19999999999993,0,1,1,011,重点保持用户
1817,1,1,50.8,1,0,0,100,一般发展用户
1818,3,1,67.2,0,0,0,000,流失用户
1819,1,1,4.7,1,0,0,100,一般发展用户
1820,2,1,2.8,1,0,0,100,一般发展用户
1821,4,2,338.1,0,1,1,011,重点保持用户
1822,2,11,1983.3,1,1,1,111,核心价值用户
1824,1,3,433.0,1,1,1,111,核心价值用户
1825,3,2,387.79999999999995,0,1,1,011,重点保持用户
1826,1,2,326.8,1,1,1,111,核心价值用户
1828,2,3,457.7,1,1,1,111,核心价值用户
1830,2,4,480.8,1,1,1,111,核心价值用户
1833,1,7,765.0,1,1,1,111,核心价值用户
1838,1,2,113.4,1,1,0,110,高潜力用户
1841,4,2,334.1,0,1,1,011,重点保持用户
1842,5,2,246.60000000000002,0,1,1,011,重点保持用户
1843,5,2,77.3,0,1,0,010,一般保持用户
1847,3,2,98.2,0,1,0,010,一般保持用户
1850,1,3,195.8,1,1,0,110,高潜力用户
1853,1,1,20.5,1,0,0,100,一般发展用户
1854,1,1,186.89999999999998,1,0,0,100,一般发展用户
1859,1,3,375.0,1,1,1,111,核心价值用户
1860,2,1,18.6,1,0,0,100,一般发展用户
1861,2,2,418.20000000000005,1,1,1,111,核心价值用户
1862,1,4,314.7,1,1,1,111,核心价值用户
1865,5,1,65.0,0,0,0,000,流失用户
1866,4,2,275.79999999999995,0,1,1,011,重点保持用户
1869,1,1,26.400000000000002,1,0,0,100,一般发展用户
1870,3,1,206.39999999999998,0,0,0,000,流失用户
1872,4,1,63.900000000000006,0,0,0,000,流失用户
1874,1,7,663.2,1,1,1,111,核心价值用户
